user_id,dataset,timestamp,speaker,line,direction,agree_cnt,reason,possible_comment,created_at
1327,ES2009d,137.06,A,"sort of limitations we're operating with um uh excuse me what limitations we're operating under, what kind of risk we'd be looking at with some of the various approaches we were discussing and we essentially came to the conclusion that we should develop a remote with uh voice recognition, I_E_ that had a vaguely non-remote like shape um because you didn't really need to use it as a remote since you could just use your voice.",POSITIVE,1,Being positive,ds fasdf sfasdf asdfasfa fads fasdf asfas fasdf fasd adsf adsf adsf adfas,2021-04-08 09:37:28.952589+00:00
514,ES2009d,37.16,D,Then we don't have to worry about it.,POSITIVE,2,Being positive,Saying they are trying to make the job easier for the group and they care about the group,2021-04-08 10:50:14.852059+00:00
514,ES2009d,48.53,A,I've done more PowerPoints in this particular experiment than I've ever done in my life before this experiment,NEGATIVE,3,Being sarcastic,This is an unprofessional statement that could make people feel uncomfortable.,2021-04-08 10:51:02.838694+00:00
514,ES2009d,78.76,B,Oh really?,POSITIVE,1,Being agreeable,Opening a line for the person to elaborate on what they just said to the group,2021-04-08 10:52:03.178770+00:00
514,ES2009d,82.44,A,"Otherwise it's just saying I'm the secretary and I'm therefore I'm taking the minutes, s so just to go um",NEGATIVE,3,Being passive-aggressive,Giving themselves a role and putting others down for not being in that role.,2021-04-08 10:52:42.281692+00:00
514,ES2009d,262.87,D,Fair enough.,POSITIVE,1,Being agreeable,Agreeing with the idea that was said about using multiple colors in the design.,2021-04-08 10:53:47.017993+00:00
9,ES2009d,41.98,A,All set?,POSITIVE,2,Being respectful,Making sure the group is ready to begin the meeting and also piggybacking off of other group member readying teammates.,2021-04-08 12:15:16.921336+00:00
9,ES2009d,267.92,A,Perfect.,POSITIVE,2,Being positive,Happy about the features that have been discussed thus far and the function of the on and off switch.,2021-04-08 12:16:25.954855+00:00
9,ES2009d,340.6,C,Um uh do you have anything else to add to that?,POSITIVE,1,Being respectful,Checking to see if there is any other information that group members would like to add.,2021-04-08 12:18:43.657451+00:00
9,ES2009d,395.89,C,It's fine.,POSITIVE,2,Being respectful,Reassuring group members that it is ok and there is nothing to worry about.,2021-04-08 12:20:49.080458+00:00
9,ES2009d,412.16,A,Brilliant.,POSITIVE,7,Being positive,Complimenting previous group member for ideas and complimenting them for their idea.,2021-04-08 12:21:34.360016+00:00
621,ES2009d,48.53,A,I've done more PowerPoints in this particular experiment than I've ever done in my life before this experiment,POSITIVE,2,Being positive,Seeing a possibly frustrating situation in a positive light helps lift others that might be feeling the same way about their use of power points.,2021-04-08 13:09:10.265573+00:00
621,ES2009d,104.32,A,<sound: sounds imitating machine noises>,POSITIVE,3,Being positive,"Again, using humor to pass a possibly annoying situation by keeping everyone in a positive mood.",2021-04-08 13:11:25.187905+00:00
621,ES2009d,192.17,B,Well.,NEGATIVE,1,Not showing gratitude,"Not saying ""thank you"" to show gratitude for presenter who gave them the ""stage"" could make others feel annoyed.",2021-04-08 13:14:27.751641+00:00
621,ES2009d,253.251,A,<sound: laugh>,NEGATIVE,1,Causing embarrassment,Laughing at an inappropriate time could make the speaker feel embarrassed and self-conscious.,2021-04-08 13:16:20.851315+00:00
621,ES2009d,261.18,A,Nice.,POSITIVE,3,Being respectful,Showing approval and encouragement to the work done by others would make them feel respected.,2021-04-08 13:18:00.511392+00:00
654,ES2009d,38.81,C,Ready for this?,POSITIVE,2,Being respectful,They're making sure everyone is ready before getting started with the presentation.,2021-04-08 14:13:34.567184+00:00
654,ES2009d,48.53,A,I've done more PowerPoints in this particular experiment than I've ever done in my life before this experiment,POSITIVE,2,Being positive,They're making a joke to ease the tension in the room and make everyone feel more comfortable.,2021-04-08 14:14:07.989900+00:00
654,ES2009d,56.21,A,which is kind of fun.,POSITIVE,3,Being positive,They're finding the silver lining in what's otherwise a negative thing about what they've been working on.,2021-04-08 14:14:31.212205+00:00
654,ES2009d,107.4,D,Yeah that's not you.,NEGATIVE,1,Causing frusturation,"They're ruining a joke someone else is making in an attempt to make people happier, which isn't considerate.",2021-04-08 14:15:23.672912+00:00
654,ES2009d,104.32,A,<sound: sounds imitating machine noises>,POSITIVE,3,Being positive,This is an attempt to make people loosen up and have fun while they set up their presentation.,2021-04-08 14:16:02.008226+00:00
112,ES2009d,261.18,A,Nice.,POSITIVE,3,Being positive,They were giving positive feedback toward the ideas of the others.,2021-04-08 15:56:01.835604+00:00
112,ES2009d,300.64,D,It is an option.,POSITIVE,1,Being agreeable,They are showing interest in the ideas of the person that is speaking,2021-04-08 15:56:51.189257+00:00
